0.024008	0.007271	-0.011277	0.999622	0.002244	-0.003209	-0.002489	0.186555	-0.014999	0.103509	-0.000000	-0.000001	-0.000000	0.088067	0.027958	-0.012481	1295382256.857145	0.352192	-0.819505	-9.670157	0.009600	-0.000500	-0.010600	0.202284	-0.359159	0.053554	0.007357	0.002706	-0.008184	1	6.798302	57
0.024128	0.007244	-0.011360	0.999618	0.002244	-0.003209	-0.002489	0.192815	-0.021521	0.094436	-0.000000	-0.000001	-0.000000	0.092709	0.027760	-0.013226	1295382256.877743	0.352192	-0.819505	-9.670157	0.009600	-0.000500	-0.010600	0.197971	-0.360437	0.053513	0.007357	0.002706	-0.008184	1	6.782015	58
0.024385	0.007037	-0.011338	0.999614	0.002244	-0.003209	-0.002489	0.227341	0.016528	0.083320	-0.000000	-0.000001	-0.000000	0.100671	0.033982	-0.015972	1295382256.877743	0.352192	-0.819505	-9.670157	0.009600	-0.000500	-0.010600	0.197971	-0.360437	0.053513	0.007357	0.002706	-0.008184	0	6.980071	59
0.024657	0.006947	-0.011427	0.999607	0.002244	-0.003209	-0.002489	0.235842	0.012664	0.033123	-0.000000	-0.000001	-0.000000	0.107618	0.035077	-0.029172	1295382256.898291	0.356094	-0.847797	-9.719913	0.009100	0.016600	-0.012200	0.205087	-0.379110	0.002217	0.006857	0.019806	-0.009784	1	6.959764	60
0.024651	0.006891	-0.011479	0.999606	0.002244	-0.003209	-0.002489	0.242058	0.006185	0.002727	-0.000000	-0.000001	-0.000000	0.113734	0.035750	-0.037390	1295382256.919175	0.346338	-0.887797	-9.719913	-0.008600	0.006000	-0.008000	0.196103	-0.413588	0.000226	-0.010843	0.009206	-0.005584	1	6.944547	61
0.024577	0.006933	-0.011533	0.999607	0.002244	-0.003209	-0.002489	0.246909	-0.001675	-0.010197	-0.000000	-0.000001	-0.000000	0.119268	0.035996	-0.041088	1295382256.940171	0.346338	-0.887797	-9.719913	-0.008600	0.006000	-0.008000	0.197131	-0.413759	0.000254	-0.010843	0.009206	-0.005584	1	6.927897	62
0.024968	0.006921	-0.011520	0.999598	0.002244	-0.003209	-0.002489	0.245487	0.041090	-0.009521	-0.000000	-0.000001	-0.000000	0.119786	0.043166	-0.041505	1295382256.940171	0.346338	-0.887797	-9.719913	-0.008600	0.006000	-0.008000	0.197131	-0.413759	0.000254	-0.010843	0.009206	-0.005584	0	7.120311	63
0.024713	0.007106	-0.011728	0.999601	0.002244	-0.003209	-0.002489	0.250825	0.033114	-0.017810	-0.000000	-0.000001	-0.000000	0.125283	0.044034	-0.043877	1295382256.961280	0.375606	-0.869260	-9.768693	-0.023600	0.017100	-0.022800	0.225603	-0.387290	-0.048232	-0.025843	0.020305	-0.020384	1	7.099423	64
0.024488	0.006992	-0.011884	0.999605	0.002244	-0.003209	-0.002489	0.256289	0.026581	-0.035696	-0.000000	-0.000001	0.000000	0.131185	0.044871	-0.050057	1295382256.982151	0.341460	-0.810724	-9.631133	-0.022800	-0.006200	-0.017600	0.190793	-0.339950	0.092645	-0.025043	-0.002994	-0.015184	1	7.086522	65
0.024393	0.006872	-0.011967	0.999607	0.002244	-0.003209	-0.002489	0.260208	0.023478	-0.060389	-0.000000	-0.000001	0.000000	0.134794	0.045417	-0.057974	1295382256.993277	0.341460	-0.810724	-9.631133	-0.022800	-0.006200	-0.017600	0.192759	-0.344401	0.092842	-0.025043	-0.002994	-0.015184	1	7.080445	66
0.024160	0.006805	-0.012100	0.999612	0.002244	-0.003209	-0.002489	0.264759	0.015328	-0.084970	-0.000000	-0.000001	0.000000	0.141257	0.046086	-0.066715	1295382257.015624	0.285851	-0.858529	-9.680889	-0.021800	-0.001600	-0.014500	0.137570	-0.390300	0.041735	-0.024043	0.001606	-0.012084	1	7.062505	67
0.025241	0.006460	-0.012252	0.999585	0.002244	-0.003209	-0.002489	0.271467	0.084943	-0.056246	-0.000000	-0.000001	0.000000	0.147402	0.059182	-0.062081	1295382257.015624	0.285851	-0.858529	-9.680889	-0.021800	-0.001600	-0.014500	0.137570	-0.390300	0.041735	-0.024043	0.001606	-0.012084	0	7.258550	68
0.025105	0.006237	-0.012334	0.999589	0.002244	-0.003209	-0.002489	0.282267	0.078306	-0.094381	-0.000000	-0.000001	0.000000	0.155516	0.061153	-0.075005	1295382257.035156	0.285851	-0.858529	-9.680889	-0.021800	-0.001600	-0.014500	0.145400	-0.374043	0.041210	-0.024043	0.001605	-0.012084	1	7.239128	69
0.024970	0.006110	-0.012579	0.999590	0.002244	-0.003209	-0.002489	0.290940	0.071427	-0.124722	-0.000000	-0.000001	0.000000	0.163563	0.062990	-0.086138	1295382257.056194	0.271217	-0.831212	-9.710157	-0.016900	0.000000	-0.028300	0.135295	-0.347671	0.013708	-0.019143	0.003205	-0.025884	1	7.222441	70
0.024735	0.006237	-0.012861	0.999592	0.002244	-0.003209	-0.002489	0.290770	0.063809	-0.107259	-0.000000	-0.000001	0.000000	0.168590	0.064279	-0.083685	1295382257.077165	0.271217	-0.831212	-9.710157	-0.016900	0.000000	-0.028300	0.137453	-0.350427	0.013837	-0.019143	0.003205	-0.025884	1	7.205819	71
0.025938	0.006172	-0.013066	0.999559	0.002244	-0.003209	-0.002489	0.285920	0.109970	-0.079245	-0.000000	-0.000002	0.000000	0.170369	0.072307	-0.078604	1295382257.077165	0.271217	-0.831212	-9.710157	-0.016900	0.000000	-0.028300	0.137453	-0.350427	0.013837	-0.019143	0.003205	-0.025884	0	7.398252	72
0.025703	0.006084	-0.013150	0.999565	0.002244	-0.003209	-0.002489	0.287823	0.103318	-0.081698	-0.000000	-0.000002	0.000000	0.176682	0.074605	-0.081347	1295382257.098263	0.189267	-0.819505	-9.668206	-0.020800	-0.010400	-0.010600	0.054774	-0.320109	0.056724	-0.023043	-0.007195	-0.008184	1	7.377242	73
0.025451	0.005972	-0.013453	0.999568	0.002244	-0.003209	-0.002489	0.288705	0.093169	-0.078089	-0.000000	-0.000002	0.000000	0.182521	0.076624	-0.082270	1295382257.119141	0.201949	-0.973650	-9.670157	-0.021000	-0.016100	-0.031100	0.064894	-0.478827	0.046879	-0.023243	-0.012895	-0.028684	1	7.361190	74
0.025175	0.005899	-0.013765	0.999571	0.002244	-0.003209	-0.002489	0.287811	0.082442	-0.063771	-0.000000	-0.000002	0.000000	0.187735	0.078321	-0.080013	1295382257.140240	0.201949	-0.973650	-9.670157	-0.021000	-0.016100	-0.031100	0.066559	-0.483828	0.047138	-0.023243	-0.012895	-0.028684	1	7.345426	75
0.025826	0.005805	-0.013545	0.999558	0.002244	-0.003209	-0.002489	0.266910	0.131154	-0.022816	-0.000000	-0.000002	-0.000000	0.184901	0.087748	-0.070732	1295382257.140240	0.201949	-0.973650	-9.670157	-0.021000	-0.016100	-0.031100	0.066559	-0.483828	0.047138	-0.023243	-0.012895	-0.028684	0	7.546476	76
0.025611	0.005813	-0.013722	0.999561	0.002244	-0.003209	-0.002489	0.268132	0.123486	-0.023138	-0.000000	-0.000002	0.000000	0.190695	0.090487	-0.071804	1295382257.161275	0.166828	-0.869260	-9.640889	-0.018700	-0.002100	-0.019700	0.037828	-0.372981	0.081836	-0.020943	0.001105	-0.017284	1	7.525551	77
0.025509	0.005669	-0.013800	0.999563	0.002244	-0.003209	-0.002489	0.274218	0.118280	-0.048655	-0.000000	-0.000002	0.000000	0.198417	0.093785	-0.080076	1295382257.182151	0.170730	-0.871212	-9.678938	-0.014000	-0.005200	-0.013500	0.040825	-0.377273	0.043853	-0.016243	-0.001995	-0.011084	1	7.509745	78
0.025395	0.005705	-0.013875	0.999565	0.002244	-0.003209	-0.002489	0.272869	0.113078	-0.038524	-0.000000	-0.000002	0.000000	0.200734	0.094794	-0.077789	1295382257.193333	0.170730	-0.871212	-9.678938	-0.014000	-0.005200	-0.013500	0.043490	-0.379297	0.043944	-0.016243	-0.001995	-0.011084	1	7.503603	79
0.025117	0.005689	-0.014008	0.999570	0.002244	-0.003209	-0.002489	0.271457	0.104439	-0.017709	-0.000000	-0.000002	-0.000000	0.204918	0.096479	-0.072653	1295382257.214123	0.231217	-0.812676	-9.705279	-0.020000	-0.013200	-0.012700	0.104495	-0.323415	0.019952	-0.022243	-0.009995	-0.010284	1	7.487697	80
