-0.045111	-0.116058	-0.026700	0.991858	0.002326	-0.003129	-0.002472	0.845668	0.027199	0.081276	-0.000007	0.000013	0.002001	1.062564	0.293930	0.119011	1264001129.436601	-0.159179	1.016219	-9.718628	-0.002900	-0.080200	0.137000	2.104277	0.090720	0.160727	-0.005226	-0.077071	0.139472	1	22.450848
-0.048164	-0.111803	-0.026733	0.992202	0.002339	-0.003144	-0.002473	0.796538	0.000396	0.073164	-0.000005	0.000015	0.001998	1.043580	0.283842	0.116832	1264001129.436601	-0.159179	1.016219	-9.718628	-0.002900	-0.080200	0.137000	2.104277	0.090720	0.160727	-0.005226	-0.077071	0.139472	0	23.055690
-0.049130	-0.113093	-0.024050	0.992078	0.002339	-0.003144	-0.002473	0.846635	0.004772	0.075414	-0.000005	0.000015	0.001998	1.076868	0.283949	0.119841	1264001129.476640	-0.178591	1.107456	-9.728334	-0.029100	-0.075500	0.132600	2.030547	0.120107	0.124771	-0.031439	-0.072356	0.135073	1	23.016411
-0.049783	-0.113586	-0.022873	0.992016	0.002339	-0.003144	-0.002473	0.846574	0.001910	0.076215	-0.000005	0.000015	0.001998	1.093887	0.284017	0.121365	1264001129.496739	-0.354269	0.854129	-9.633215	-0.048000	-0.059900	0.118500	1.844764	-0.129688	0.204833	-0.050339	-0.056756	0.120973	1	23.004632
-0.046505	-0.112818	-0.022896	0.992263	0.002325	-0.003148	-0.002472	0.841624	0.025878	0.078446	-0.000004	0.000013	0.001993	1.094253	0.287904	0.125277	1264001129.496739	-0.354269	0.854129	-9.633215	-0.048000	-0.059900	0.118500	1.844764	-0.129688	0.204833	-0.050339	-0.056756	0.120973	0	23.988024
-0.047884	-0.113636	-0.020584	0.992154	0.002325	-0.003148	-0.002472	0.844877	0.017688	0.091487	-0.000004	0.000013	0.001993	1.125380	0.288710	0.128415	1264001129.533552	-0.549360	0.717274	-9.290593	-0.057100	-0.055500	0.128400	1.566046	-0.173019	0.503512	-0.059425	-0.052352	0.130872	1	23.952255
-0.048663	-0.114436	-0.018174	0.992072	0.002325	-0.003148	-0.002472	0.844500	0.008793	0.096142	-0.000004	0.000013	0.001993	1.153431	0.289149	0.131532	1264001129.566750	-0.547419	0.696892	-9.483742	-0.027000	-0.059400	0.144500	1.623471	-0.236184	0.321286	-0.029325	-0.056252	0.146972	1	23.927396
-0.045697	-0.113438	-0.018395	0.992323	0.002312	-0.003153	-0.002471	0.838871	0.029000	0.095615	-0.000003	0.000012	0.001992	1.152071	0.292507	0.132624	1264001129.566750	-0.547419	0.696892	-9.483742	-0.027000	-0.059400	0.144500	1.623471	-0.236184	0.321286	-0.029325	-0.056252	0.146972	0	24.523310
-0.045222	-0.114351	-0.014894	0.992299	0.002312	-0.003153	-0.002471	0.843524	0.014752	0.103681	-0.000003	0.000012	0.001992	1.185919	0.293382	0.136636	1264001129.606859	-0.510536	0.561978	-9.440065	0.046400	-0.056000	0.166000	1.639147	-0.323136	0.381972	0.044088	-0.052847	0.168471	1	24.484103
-0.044250	-0.114885	-0.012867	0.992309	0.002312	-0.003153	-0.002471	0.843050	0.013482	0.107633	-0.000003	0.000012	0.001992	1.202578	0.293661	0.138723	1264001129.626609	-0.450359	0.825011	-9.396388	0.124300	-0.064600	0.187500	1.714747	-0.045575	0.417815	0.121988	-0.061447	0.189971	1	24.472714
